audio_file,Coherence,Musicality,Memorability,Clarity,Naturalness
176.mp3,2.2421,1.4021,1.7982,2.1161,1.3595
843.mp3,2.3978,1.9548,2.1453,2.003,2.3891
1336.mp3,2.2293,1.7655,1.3446,1.3623,1.7471
716.mp3,4.6075,4.5514,4.6177,4.4894,4.5041
2233.mp3,2.4304,2.2816,1.9903,2.5909,2.2586
1449.mp3,4.4896,4.5011,4.495,4.4757,3.6241
889.mp3,4.2737,3.538,4.2148,4.0255,3.7704
1346.mp3,4.8884,4.5386,4.7796,4.7638,4.5356
318.mp3,3.6197,3.3837,3.2069,3.229,3.3026
2213.mp3,2.8806,2.8835,2.5911,2.3579,2.4039
1209.mp3,3.6596,3.4019,3.5803,3.4357,3.3902
765.mp3,4.4773,3.7916,4.238,3.6364,4.079
380.mp3,2.8288,3.0535,3.0183,3.809,3.0849
230.mp3,4.7323,4.7271,3.818,4.6051,4.413
393.mp3,3.1372,2.946,2.6565,3.1299,3.1182
395.mp3,3.5178,3.5313,3.1943,3.5084,3.3375
728.mp3,4.4904,4.4715,4.4875,4.2321,4.2335
1270.mp3,4.2382,4.2175,4.4578,4.2067,4.2063
1025.mp3,1.276,1.2734,1.8564,1.1485,1.2928
1748.mp3,4.2184,3.9635,4.4519,3.9708,3.9478
174.mp3,3.3236,2.5865,3.0072,3.0509,2.3074
2112.mp3,2.2779,1.7725,1.7754,1.8271,1.5466
440.mp3,2.7624,2.5125,2.804,2.4651,2.4811
1157.mp3,2.6709,2.4775,2.6896,2.6852,2.4523
1573.mp3,1.9864,1.7792,1.7712,1.797,1.5671
1851.mp3,4.2771,4.0334,4.2744,3.4327,3.7945
1221.mp3,3.9089,3.6563,3.5519,3.6309,3.6704
2244.mp3,1.4901,1.3177,1.3196,1.5619,1.338
1890.mp3,2.9396,2.4456,2.4078,2.4807,2.4601
2050.mp3,4.516,4.5355,4.7023,4.6931,4.0769
502.mp3,3.5551,3.0598,3.059,3.1078,2.7785
1575.mp3,4.7685,4.5404,4.7769,4.7282,4.2914
443.mp3,1.7153,1.534,1.1907,1.3224,1.512
770.mp3,4.5723,4.3492,4.508,4.4825,4.3594
1548.mp3,3.0065,3.3037,3.1726,2.8652,2.7651
1502.mp3,1.9834,2.0318,1.7275,1.9966,1.7337
1477.mp3,4.5051,3.7248,4.199,3.969,3.436
1956.mp3,3.3385,2.8922,3.2678,2.916,2.5842
1196.mp3,2.9733,2.7281,3.1858,2.7291,2.9646
524.mp3,4.3008,4.341,4.5173,4.0982,4.0719
597.mp3,3.8354,3.8594,3.7782,3.8408,3.5696
1934.mp3,1.5001,1.7551,1.4892,1.5174,1.5318
919.mp3,2.9927,3.075,3.2655,2.808,2.7604
535.mp3,1.521,1.5357,1.4838,1.5369,1.5368
1155.mp3,3.3497,3.1139,3.2811,2.9908,3.1433
1589.mp3,4.4645,4.0164,4.661,3.7646,3.7905
667.mp3,3.5035,3.3483,3.7467,3.8068,3.8387
2182.mp3,3.7418,3.5765,3.7927,3.321,3.0603
248.mp3,3.5992,3.341,2.7621,3.8306,3.9461
2125.mp3,4.7383,4.3047,4.8301,4.828,4.6885
652.mp3,4.6877,3.8559,4.2556,3.7628,4.5
925.mp3,4.2575,4.2586,4.6722,4.4937,4.5181
2250.mp3,4.2744,3.9611,3.881,4.1065,3.7537
782.mp3,4.5096,4.0007,3.9955,4.2862,4.2518
1801.mp3,4.3316,4.3431,4.3069,3.6516,3.8747
1678.mp3,2.4134,2.1763,2.6617,2.4247,2.3456
1760.mp3,2.027,1.8335,1.7808,1.8267,1.8846
2206.mp3,3.1102,2.5926,2.604,2.8204,2.5811
1806.mp3,2.9499,2.7661,3.0334,3.0883,2.586
24.mp3,2.0569,1.82,1.9572,1.7444,2.2432
2038.mp3,3.7727,3.2465,3.2791,3.5468,3.0901
908.mp3,3.7576,3.5311,3.4628,3.5536,3.8144
1415.mp3,4.1965,4.0142,3.7706,3.773,3.4318
1545.mp3,4.2668,4.3543,4.5174,4.3338,3.7788
2198.mp3,4.2364,4.032,4.467,3.5312,4.2915
851.mp3,2.6627,1.9895,2.4666,2.0064,2.2609
1026.mp3,4.7776,4.7578,4.8785,4.7554,4.7506
578.mp3,4.5434,4.5438,4.8453,4.8277,4.5465
1513.mp3,4.4716,4.2428,4.4551,3.2685,4.0167
1841.mp3,4.8891,4.8678,4.8791,4.7691,4.7553
1603.mp3,4.7408,4.5491,4.7273,4.543,4.3146
1136.mp3,3.7974,3.9146,3.8331,4.0538,3.8612
25.mp3,3.5617,3.6313,3.19,3.6691,3.994
1950.mp3,4.459,3.8303,4.4618,4.4476,3.7389
512.mp3,4.681,4.0021,4.4592,3.9524,3.9504
1093.mp3,2.9384,2.2648,2.6311,2.5314,2.7555
550.mp3,3.7487,2.9694,3.3157,3.0348,2.9221
2075.mp3,4.276,3.3736,3.5524,3.5742,3.1351
788.mp3,1.522,1.5343,1.325,1.3449,1.5227
79.mp3,2.4377,2.205,2.093,2.3725,2.3717
1280.mp3,4.1842,3.9672,4.6306,4.1866,3.9295
2376.mp3,3.6818,3.237,3.6608,3.214,2.9556
2338.mp3,3.9014,3.6623,3.9256,3.6838,3.6421
2098.mp3,4.2509,3.7797,4.0515,3.7887,3.7961
1102.mp3,3.347,3.1611,3.6269,3.4081,3.3929
1139.mp3,1.5076,1.7043,1.5736,1.5672,1.5924
2318.mp3,2.6717,2.1183,2.1119,2.1924,2.1002
2054.mp3,2.1322,1.7645,1.709,2.0218,1.5196
2357.mp3,4.7709,4.7322,4.8479,4.7446,4.7087
536.mp3,1.8254,1.7985,1.3469,1.5846,1.3874
2092.mp3,4.553,4.5652,4.53,4.519,4.3268
475.mp3,4.7393,4.5481,4.4766,4.3163,4.5029
2134.mp3,4.7943,4.5895,4.8062,4.8708,4.5672
340.mp3,3.9127,3.597,3.1954,3.4038,3.0806
2258.mp3,4.7477,4.737,4.7249,4.724,4.3108
1223.mp3,3.2891,2.5662,3.2464,2.8373,2.8106
2295.mp3,1.4989,1.2896,1.3072,1.268,1.2929
337.mp3,3.3305,2.9386,2.5649,2.881,2.7612
1714.mp3,2.7537,2.2637,2.2239,2.0321,1.9838
1884.mp3,1.9245,1.9594,1.9147,2.0322,2.0151
757.mp3,4.7157,4.4992,4.487,4.5109,4.659
13.mp3,3.8908,3.8352,3.5458,3.9168,3.7571
136.mp3,3.3031,3.774,3.533,3.8477,3.9901
1707.mp3,4.5303,4.0586,3.9866,3.8451,3.2832
1868.mp3,4.0198,3.6531,3.5904,3.5348,3.3615
165.mp3,2.6786,1.7856,1.616,1.4997,1.8516
885.mp3,3.1274,2.9866,2.8393,2.994,3.0951
2216.mp3,4.8869,4.7602,4.8845,4.7604,4.8552
2197.mp3,1.2778,1.3248,1.2957,1.2658,1.2926
834.mp3,2.3172,2.3162,1.7956,1.8087,1.5741
1125.mp3,2.6654,2.4597,2.7052,2.632,2.9232
591.mp3,2.5536,1.8167,2.0214,2.0471,1.5591
2059.mp3,4.4646,4.211,4.171,4.2125,3.7037
878.mp3,1.7165,1.534,1.3032,1.34,1.5374
1183.mp3,4.5191,4.2879,4.2302,4.0727,4.5004
821.mp3,2.2664,2.1191,2.3304,2.1315,2.1318
1991.mp3,2.4035,1.5911,1.8285,1.7836,1.827
772.mp3,3.1968,2.9805,3.1954,2.8419,3.2661
2028.mp3,4.7284,4.523,4.8274,4.5137,4.6995
212.mp3,4.1305,3.694,3.249,4.1241,3.8843
305.mp3,3.5096,3.3444,3.2773,3.1555,3.5009
860.mp3,1.9673,1.7968,1.953,1.7453,1.7686
920.mp3,4.289,3.8599,4.0152,4.0246,4.2946
2004.mp3,4.7307,4.5241,4.7208,4.5264,4.5239
1064.mp3,3.9492,3.9849,3.389,3.7321,3.6866
2270.mp3,4.7403,4.7007,4.8395,4.5192,4.2812
1520.mp3,3.3981,2.7076,3.1251,2.7106,2.7171
832.mp3,3.3375,3.3883,3.3766,3.4397,3.0821
671.mp3,4.063,3.6147,4.1873,4.0081,3.97
515.mp3,2.1902,1.8255,1.7183,1.7072,1.8199
1613.mp3,3.6895,3.4589,3.9775,3.2185,2.9743
1168.mp3,1.4999,1.794,1.5075,1.528,1.7856
1306.mp3,3.3218,2.948,3.1933,3.269,3.1778
2194.mp3,4.4968,4.2985,4.4766,4.03,3.8177
1416.mp3,4.6924,3.8791,4.4633,4.29,4.048
93.mp3,4.5133,4.6076,4.5075,4.5836,4.2485
378.mp3,4.3086,4.3899,4.2207,4.0053,3.807
245.mp3,1.3904,1.2869,1.2916,1.6499,2.0408
1246.mp3,2.4444,1.7835,1.3169,1.5783,1.7546
1551.mp3,4.7348,4.3394,4.7154,4.3056,4.0683
1245.mp3,1.972,1.7431,1.3039,1.331,1.5401
567.mp3,1.2794,1.1699,1.2953,1.1732,1.2866
1761.mp3,4.8574,4.5529,4.1261,4.5271,4.5166
410.mp3,2.928,2.275,2.472,2.3722,1.8101
850.mp3,4.2843,3.3503,3.7275,4.0621,3.7599
471.mp3,3.1629,2.8392,2.8563,2.866,2.7533
356.mp3,2.9953,2.761,2.8185,3.062,2.8383
256.mp3,1.7282,1.4516,1.6451,1.8274,1.4405
1105.mp3,3.3055,2.714,3.1937,2.2882,2.4307
2225.mp3,3.9386,3.4321,3.7199,3.6865,3.3681
1377.mp3,3.2783,2.5905,2.5242,2.8951,2.5675
1967.mp3,4.4837,4.3026,4.4673,3.4649,3.5623
1737.mp3,3.9601,4.2669,4.4825,3.7536,3.4958
1244.mp3,4.7082,4.5214,4.8339,4.4734,4.5303
2350.mp3,2.451,2.5087,2.5013,2.2419,2.0056
2229.mp3,2.8467,2.9291,2.8842,2.6032,2.3801
2274.mp3,4.722,4.7061,4.7121,4.7117,4.6615
2107.mp3,4.7136,3.9729,4.4419,4.2939,3.8757
2036.mp3,2.7067,2.541,2.7364,2.4954,2.2334
2116.mp3,3.7768,3.3898,3.5696,3.597,3.4463
1990.mp3,2.19,1.8198,1.6846,2.0346,1.5547
113.mp3,1.8887,1.5412,2.2561,1.5293,2.0875
1441.mp3,4.851,4.5587,4.8496,4.5197,4.3591
1433.mp3,3.9709,3.2018,3.4036,3.2228,2.9692
1634.mp3,2.6968,2.4802,2.1889,2.4892,2.4313
1201.mp3,2.8581,2.8766,3.0462,2.8318,2.8354
219.mp3,1.405,1.422,1.3178,1.5512,1.7685
1444.mp3,4.2693,3.4306,3.7605,3.2115,3.7472
1681.mp3,4.1135,3.8551,3.8609,4.1139,4.0729
166.mp3,2.9025,2.2714,2.3307,1.9536,1.8356
1931.mp3,2.2466,2.1329,1.928,1.9332,1.9763
570.mp3,2.2011,1.7505,2.0305,1.7295,1.7538
820.mp3,2.1481,1.5564,1.671,1.7569,1.5358
369.mp3,2.9176,3.0095,3.0005,3.1876,2.8671
1912.mp3,3.9819,3.7279,3.8007,3.7706,3.4346
992.mp3,4.4845,4.4719,4.4609,4.4724,4.6645
883.mp3,1.7443,1.5003,1.2798,1.2968,1.4994
565.mp3,4.4637,3.9443,3.7714,3.6229,4.0288
1241.mp3,3.5142,2.5629,3.2024,3.2813,3.3028
2302.mp3,2.5159,2.097,2.1148,2.3899,1.8389
135.mp3,2.3357,2.1034,1.9878,2.097,2.586
1208.mp3,1.806,1.5538,1.3594,1.5609,1.372
1130.mp3,4.0055,3.8843,3.854,3.6598,3.5684
954.mp3,4.0489,4.0529,4.0874,3.8367,4.0987
705.mp3,2.7604,2.8974,3.1696,2.9993,2.9155
1289.mp3,3.3622,3.2436,3.0462,2.8809,3.1854
331.mp3,3.842,3.4308,2.8378,3.1197,3.2645
668.mp3,4.8232,4.7614,4.896,4.7667,4.7568
1463.mp3,4.7112,4.269,4.4961,4.4834,4.232
2091.mp3,4.5115,4.0659,4.2605,4.2817,4.0312
2124.mp3,4.2556,4.015,4.1788,4.0045,4.0052
47.mp3,2.4593,1.9595,1.5814,1.6034,2.4149
933.mp3,1.7606,1.8448,2.0024,1.8064,1.5964
1660.mp3,3.463,3.5021,3.5437,3.0158,3.2902
215.mp3,4.2384,3.9064,3.5728,4.2579,4.3763
977.mp3,4.2986,4.6903,4.4742,4.5072,4.4928
929.mp3,1.7087,1.5409,1.3078,1.5149,1.539
2177.mp3,4.5384,4.0022,4.4822,4.2907,4.0272
665.mp3,3.5563,3.5665,3.771,3.3633,3.3329
971.mp3,2.2491,1.815,1.5436,1.5305,2.0779
1172.mp3,3.5888,3.3557,3.9049,3.6515,3.534
506.mp3,3.2491,3.0564,3.2476,3.3554,2.7679
617.mp3,3.2894,3.0772,3.6877,3.4217,2.7908
1770.mp3,3.9499,3.6059,3.5729,3.5925,2.816
604.mp3,2.6557,2.4499,2.5151,2.2191,2.1431
2026.mp3,3.5353,3.63,3.8559,3.6213,3.3053
891.mp3,4.3347,4.0854,4.086,3.9134,3.6616
2142.mp3,4.6935,4.5052,4.4846,3.9895,4.4701
1151.mp3,2.2718,1.913,2.0772,1.9796,1.9196
1792.mp3,2.7508,2.004,1.97,2.2248,2.0406
910.mp3,3.1422,3.3516,3.3525,3.6389,3.5726
1489.mp3,2.0556,1.9982,1.9844,2.0621,1.8081
11.mp3,3.2213,3.1631,3.0389,3.373,3.5561
583.mp3,3.9583,4.0205,3.9503,3.97,3.7478
399.mp3,3.104,3.4388,3.0208,3.4202,3.3382
2399.mp3,2.2837,2.0927,2.0204,2.3064,2.2589
1178.mp3,4.5263,3.9869,4.4693,4.5022,4.4441
1674.mp3,1.4602,1.4278,1.4602,1.2569,1.4769
346.mp3,2.9152,2.6989,2.7052,2.9178,2.6327
1452.mp3,3.7975,3.0781,3.5619,3.3238,3.2702
1465.mp3,4.7261,4.2846,4.6921,4.5055,4.4865
1816.mp3,1.778,1.7926,1.7539,1.7814,1.7519
827.mp3,3.9974,3.6627,4.2485,3.5679,3.5533
1029.mp3,4.278,4.0,4.472,4.2856,4.5193
1053.mp3,4.6943,4.4865,4.4649,4.2647,4.4802
2126.mp3,4.7365,4.2577,4.7104,4.0678,4.2688
2310.mp3,2.3271,2.1386,2.0924,2.0532,2.1059
1494.mp3,2.3483,2.3372,2.0815,2.0783,1.8383
1616.mp3,2.5373,2.2812,1.9872,2.3236,2.2209
189.mp3,2.6695,1.8019,2.2189,2.5161,2.2766
572.mp3,2.6369,2.1245,2.6557,2.3777,2.0789
2174.mp3,3.7311,3.298,3.2855,2.8389,2.7965
242.mp3,1.5087,1.2398,1.1796,1.2079,1.2092
886.mp3,3.8284,3.8889,3.9953,3.6097,3.8365
963.mp3,3.7037,3.2971,3.4391,3.2771,3.6965
1617.mp3,4.0717,3.6188,3.8459,3.5282,3.563
276.mp3,1.1712,1.1431,1.1354,1.1674,1.1655
1291.mp3,3.9859,3.5193,3.7771,3.217,3.9859
287.mp3,1.7608,1.9493,2.1137,1.7989,2.043
278.mp3,1.1702,1.1361,1.1301,1.1486,1.1566
1579.mp3,2.8213,2.618,3.0748,2.8694,2.7813
63.mp3,2.7209,1.7339,1.7559,2.5501,1.992
1202.mp3,3.1538,2.7246,2.7711,2.9676,2.8962
763.mp3,1.3015,1.5296,1.2904,1.2937,1.3106
741.mp3,1.4713,1.4943,1.2694,1.3076,1.3027
1727.mp3,4.8755,4.76,4.7608,4.7535,4.3468
115.mp3,2.4325,2.2829,2.4801,2.4127,2.5162
957.mp3,4.2788,4.5016,4.4803,4.1468,4.0968
2266.mp3,4.7098,4.1544,4.5018,4.5116,4.126
2189.mp3,4.3008,4.3093,4.4991,4.0558,3.8673
131.mp3,1.6948,1.8604,2.0159,2.2324,2.7829
325.mp3,3.8859,3.7566,3.2392,3.9133,3.7198
2158.mp3,2.6824,2.4362,2.5551,2.4658,2.2418
1590.mp3,4.7137,4.0914,4.6871,4.0428,3.7905
1230.mp3,4.2731,4.0886,4.0702,4.0799,4.0994
1436.mp3,2.4599,2.0407,1.984,2.3429,2.03
1776.mp3,3.432,3.4692,3.4356,3.0134,2.9355
1711.mp3,4.4973,4.3034,4.2586,4.707,4.6816
1638.mp3,1.5009,1.5296,1.4998,1.5351,1.5246
2383.mp3,1.3353,1.3202,1.2429,1.253,1.3149
1214.mp3,2.7637,2.342,2.4299,2.2999,2.3169
745.mp3,2.0325,1.5384,1.2789,1.3156,1.3263
875.mp3,3.192,2.9121,3.3564,2.9693,2.9525
388.mp3,2.6142,2.7203,2.3396,3.1516,3.216
1205.mp3,3.9665,3.7536,3.6965,3.9326,3.7375
664.mp3,1.51,1.8042,1.9708,1.9813,1.7551
529.mp3,2.1445,1.5448,1.9555,1.5416,1.7801
233.mp3,1.5833,1.2812,1.1736,1.2706,1.4922
800.mp3,4.2452,3.6997,3.9676,3.7045,3.7063
2165.mp3,4.0536,4.0895,3.8571,4.3148,4.0805
1491.mp3,4.4887,4.683,4.4668,4.4664,4.4553
2335.mp3,2.4331,2.3322,2.0153,2.0799,1.7844
759.mp3,4.2672,4.0893,4.2293,4.4693,4.4938
1421.mp3,3.2796,2.6914,2.8964,3.1581,2.853
2222.mp3,2.5358,2.0495,1.783,2.3545,1.7751
710.mp3,3.2324,2.0625,2.7955,2.3254,2.5304
2081.mp3,4.5103,4.5021,4.6941,4.5066,4.4909
599.mp3,4.4027,4.1831,4.371,4.253,4.2493
1077.mp3,4.2316,3.9723,4.1719,4.2651,4.2073
8.mp3,3.6585,3.9576,3.788,3.7866,4.1035
706.mp3,3.1453,2.7493,2.8621,2.7868,2.8418
915.mp3,2.2337,2.0455,1.9423,2.231,1.994
2238.mp3,4.3103,4.0669,3.9696,4.2702,3.7519
1078.mp3,2.764,1.8695,2.0675,2.1059,2.8696
1400.mp3,2.4072,2.1331,2.6203,2.0956,2.4105
292.mp3,2.2949,1.3084,1.852,2.1898,1.8201
1637.mp3,4.839,4.7113,4.8172,4.6924,4.2392
1542.mp3,4.0287,3.7642,3.9786,3.8762,3.8427
637.mp3,3.0216,2.8214,3.0738,3.3619,3.313
1584.mp3,1.9346,1.2842,1.531,1.5586,1.543
1376.mp3,3.8878,3.4914,3.6188,3.5467,3.4331
898.mp3,4.2872,4.0182,3.9867,4.2954,4.0683
178.mp3,1.8102,1.5866,1.5673,1.7207,2.1638
1002.mp3,2.6004,2.1049,2.5887,2.4049,2.5305
1024.mp3,3.4091,3.055,3.4063,2.925,3.1162
803.mp3,4.5066,4.2489,4.2531,4.3021,4.2334
199.mp3,1.4362,1.1965,1.5643,1.3742,1.383
2005.mp3,2.8859,2.2713,2.7997,2.5405,2.2857
2254.mp3,2.6557,2.4499,2.5151,2.2191,2.1431
1116.mp3,3.4241,3.1625,3.3385,3.2658,3.0562
436.mp3,4.6979,4.3521,4.29,4.356,4.334
1268.mp3,2.2978,1.8113,1.3099,1.3405,1.7704
1182.mp3,4.0527,4.0798,4.4836,3.8512,4.2985
2385.mp3,4.2499,3.7718,4.2594,4.0357,4.0107
1198.mp3,2.254,2.1142,2.2746,2.0874,2.6069
428.mp3,2.6019,2.672,2.3522,2.4477,2.1182
123.mp3,3.1059,2.7551,2.5365,3.2891,3.5964
1833.mp3,4.5563,4.5234,4.7232,4.2755,4.0322
894.mp3,4.9028,4.8826,4.9,4.8632,4.8707
290.mp3,2.282,1.9438,1.5288,1.5769,1.6624
314.mp3,3.8316,3.6776,3.7812,3.6972,3.5561
647.mp3,4.4775,4.4987,4.242,4.2148,4.4739
400.mp3,4.8186,4.7022,4.2315,4.5025,4.2699
2193.mp3,1.9651,1.3023,1.4896,1.285,1.2985
2393.mp3,1.4956,1.2836,1.2998,1.3018,1.326
2395.mp3,4.7638,4.7227,4.8473,4.8314,4.7223
1626.mp3,2.1246,1.5339,1.5092,1.575,1.5611
2058.mp3,4.5842,4.4412,4.5712,4.408,4.4049
127.mp3,1.7193,1.4136,2.0662,1.3159,1.529
1754.mp3,4.2033,3.5515,3.9903,4.1042,3.5179
1258.mp3,4.2926,3.8768,4.254,3.7873,3.7484
2184.mp3,4.0618,4.1176,4.1067,4.1447,3.578
1618.mp3,4.7273,4.3856,4.7209,4.3745,4.3153
702.mp3,3.6911,2.9147,3.42,3.2363,2.6904
1510.mp3,1.7578,1.8442,1.521,1.5438,1.5451
726.mp3,1.3049,1.2846,1.2816,1.2949,1.2957
1886.mp3,3.7616,3.304,3.6927,3.3037,3.5326
2288.mp3,4.0255,3.6316,4.0587,3.8516,3.816
1966.mp3,2.2423,2.0131,1.7769,2.0617,1.8034
1568.mp3,4.0249,3.8123,3.7982,3.5013,3.2176
1790.mp3,4.5227,4.2925,4.4029,4.2651,4.1781
244.mp3,1.6175,1.6516,1.4068,1.6276,2.048
2298.mp3,4.5551,4.7032,4.831,4.2292,4.461
644.mp3,1.9147,1.2736,1.2688,1.5193,1.2951
303.mp3,4.1488,3.6625,3.8445,3.9088,3.5867
1813.mp3,2.9345,2.6224,2.308,2.5713,2.3486
1997.mp3,4.0849,3.3833,3.8522,3.594,3.1214
2100.mp3,3.5138,3.0669,2.9823,3.0706,3.1154
2137.mp3,4.4476,3.3869,3.9556,3.333,3.243
575.mp3,4.0523,3.6661,3.9719,3.8725,3.8543
1846.mp3,2.713,2.3158,1.9895,2.2495,2.0284
1147.mp3,4.7364,4.7331,4.7308,4.7337,4.7142
201.mp3,1.2903,1.3003,1.4841,1.4127,2.1864
1550.mp3,3.0176,2.6595,2.4279,2.5079,2.4701
1303.mp3,2.7477,2.0096,1.353,1.5555,2.031
1397.mp3,3.8189,3.6211,3.8553,3.366,3.8099
1786.mp3,4.8503,4.3409,4.7284,4.3141,4.2833
1646.mp3,4.041,4.0595,4.2331,3.7882,4.0104
2246.mp3,3.1493,2.8923,2.9825,2.9587,2.9166
108.mp3,3.9843,4.1223,3.0067,4.4558,4.1613
1742.mp3,4.6967,4.0186,4.7007,4.5063,4.2613
104.mp3,3.8632,3.2693,3.4744,3.0578,3.2891
2315.mp3,3.2401,2.8335,3.0633,2.8401,2.9449
1092.mp3,2.9548,2.0396,3.0005,2.9413,2.967
2149.mp3,2.1891,1.766,1.7469,1.7625,1.5551
730.mp3,4.558,4.5478,4.7624,4.5281,4.7369
23.mp3,3.3618,2.9701,3.033,3.0963,3.0102
911.mp3,4.5567,4.4027,4.5419,4.317,4.5265
824.mp3,3.584,2.8672,3.3858,2.9052,3.1141
1824.mp3,2.1523,2.1912,1.9633,1.9111,1.9317
1295.mp3,4.7348,4.3053,4.7239,4.2808,4.5349
1780.mp3,3.0584,3.0033,3.0367,2.6155,2.4338
286.mp3,1.9358,1.5246,1.7564,1.5361,1.6445
2379.mp3,4.2845,4.5441,4.7047,4.2828,4.6822
1973.mp3,4.4561,4.0695,4.2542,4.167,4.1382
721.mp3,1.9858,1.5294,1.352,1.766,1.7427
1554.mp3,4.2157,4.0271,4.0999,4.089,4.08
847.mp3,2.0517,1.8206,1.7324,1.8368,1.5545
566.mp3,4.7311,4.7087,4.7259,4.515,4.7065
350.mp3,3.5043,3.7767,3.5077,3.6825,3.583
1900.mp3,4.8744,4.8681,4.8721,4.8527,4.7486
486.mp3,2.9249,2.9143,3.3939,3.0577,3.025
695.mp3,2.941,2.533,3.1702,2.9948,2.9746
196.mp3,1.7549,1.1838,1.1823,1.3482,1.6466
194.mp3,1.8685,1.4365,1.9355,1.4164,2.1487
756.mp3,4.694,4.4918,4.6859,4.4869,4.4819
2207.mp3,3.5971,3.3026,3.4097,3.1868,3.2497
2236.mp3,4.0616,4.0334,4.2198,4.0627,4.0233
2117.mp3,2.0841,1.8651,1.8148,1.8739,1.3511
1657.mp3,4.4831,3.8738,4.2762,4.0085,3.5555
2313.mp3,4.4286,4.1914,4.3607,4.3252,4.1879
900.mp3,3.619,3.1761,3.3919,3.7284,3.7111
1965.mp3,3.4273,3.463,3.4397,3.2412,2.8701
1572.mp3,1.7123,1.4997,1.5111,1.5265,1.5531
275.mp3,1.1612,1.2385,1.2343,1.1667,1.1507
2256.mp3,4.4962,4.267,4.4747,4.5174,4.2761
917.mp3,3.7436,3.181,3.6748,3.4638,3.5237
285.mp3,1.206,1.1236,1.2498,1.2292,1.1783
1595.mp3,3.6143,3.155,3.1619,3.3741,3.1256
2292.mp3,4.5028,4.502,4.7121,4.485,4.2672
76.mp3,3.9205,3.6798,4.0712,4.3379,4.48
1929.mp3,4.5924,4.3522,4.6102,4.492,4.311
507.mp3,4.2445,3.7233,4.4417,3.5842,4.0514
579.mp3,3.2427,2.4765,3.2018,2.4865,2.9227
257.mp3,2.2837,2.3864,2.6182,2.4866,1.8277
1347.mp3,3.2617,2.8289,3.8048,3.1153,3.7838
1165.mp3,4.8391,4.7079,4.7053,4.5354,4.6953
1262.mp3,4.4689,4.045,4.2478,4.0796,4.4849
39.mp3,3.6688,3.2886,3.4559,3.4869,3.4734
1313.mp3,4.268,3.8142,4.477,3.7696,4.2719
659.mp3,2.482,2.0697,2.2729,2.2356,1.7855
2329.mp3,3.5515,3.1091,3.1078,3.1005,3.0184
44.mp3,3.2346,2.7253,3.1087,3.0551,3.2483
991.mp3,4.8368,4.6917,4.6864,4.4996,4.7014
351.mp3,4.2198,4.112,4.1811,4.1194,4.0743
620.mp3,4.5227,4.5178,4.4848,4.5165,4.6964
526.mp3,4.6916,4.6227,4.7312,4.6414,4.6205
1060.mp3,2.2141,2.0403,2.1497,1.9859,1.9952
2249.mp3,1.2907,1.2677,1.2902,1.2998,1.3019
38.mp3,3.4843,3.5006,3.1357,3.4063,3.3241
905.mp3,4.0021,3.5221,3.7622,3.7256,3.504
68.mp3,4.0607,3.8574,3.6991,3.4959,3.4609
2183.mp3,1.729,2.4683,1.9809,1.7468,2.0021
1701.mp3,2.4236,2.2038,2.4141,2.1249,2.1334
1293.mp3,1.2775,1.5363,1.1498,1.1466,1.2912
1848.mp3,2.7074,2.504,2.4112,2.2384,2.3026
1122.mp3,2.7596,2.5296,2.8296,2.6169,2.5698
958.mp3,4.5578,4.3643,4.4782,4.4443,4.254
1607.mp3,2.01,1.7863,1.4916,1.5387,1.5309
1034.mp3,4.0757,4.0924,3.9956,4.3392,4.2537
95.mp3,3.5532,3.0116,2.9654,3.0354,3.1443
2009.mp3,3.046,2.0175,1.7725,2.0401,2.0666
1689.mp3,1.9792,2.938,2.8412,2.2997,2.0512
1785.mp3,2.891,2.8046,2.5578,2.4841,2.5597
2034.mp3,3.6381,3.7682,3.7454,3.6996,3.3927
1176.mp3,4.5214,4.4928,4.2722,4.2717,4.0717
143.mp3,3.271,3.7364,3.653,3.2323,3.5512
1385.mp3,4.5291,4.2985,4.0102,4.281,4.0434
1098.mp3,4.5412,4.3135,4.4818,4.0948,4.5006
580.mp3,1.7594,1.5689,1.8161,1.5472,1.8154
927.mp3,4.3182,4.3068,4.2871,4.2948,4.1413
1482.mp3,3.7808,3.3862,3.3424,3.6178,3.0657
1964.mp3,4.2454,4.2443,4.4771,3.8056,3.7364
2306.mp3,2.0555,2.1397,2.083,2.0601,2.095
1512.mp3,4.5299,4.3143,4.7206,4.2616,3.742
480.mp3,4.2958,4.0704,4.1965,4.19,4.0542
961.mp3,4.5256,4.5188,4.1868,4.6977,4.5113
1153.mp3,2.4716,2.5618,2.9226,2.7966,2.4669
753.mp3,3.0535,2.3491,2.8344,2.6303,2.6415
573.mp3,3.9285,3.496,3.4432,3.5309,2.9727
366.mp3,3.5962,3.5996,3.4573,3.8819,3.1129
1971.mp3,1.4825,1.7819,1.8002,1.5337,1.5389
556.mp3,2.8842,2.6814,2.7366,2.6381,2.6696
1095.mp3,3.4809,3.7279,3.6428,3.4511,3.7563
2145.mp3,4.7267,4.5213,4.8182,4.5255,4.4946
577.mp3,4.8834,4.8607,4.883,4.8457,4.5359
1170.mp3,4.5445,4.2999,4.7255,4.7176,4.5188
2354.mp3,2.6938,2.4726,2.4823,2.4672,2.2963
1143.mp3,4.3244,4.3132,4.2525,4.0151,4.2737
642.mp3,2.1612,1.7464,1.9424,1.735,1.9569
